id,customer_id,order_date,product,pack_size,channel,segment,subscription
O05653,C1335,2026-08-11,bar,12-bar box,marketplace,beginner,no
O05654,C1363,2026-08-11,bar,12-bar box,marketplace,beginner,no
O05655,C1543,2026-08-11,bar,12-bar box,d2c,weight_loss,no
O05656,C1549,2026-08-11,bar,12-bar box,d2c,beginner,yes
O05657,C1555,2026-08-11,bar,12-bar box,d2c,beginner,yes
O05658,C1572,2026-08-11,bar,12-bar box,marketplace,beginner,no
O05659,C1574,2026-08-11,bar,12-bar box,d2c,weight_loss,no
O05660,C1643,2026-08-11,bar,12-bar box,marketplace,gym_regular,no
O05661,C1655,2026-08-11,bar,12-bar box,d2c,beginner,yes
O05662,C1659,2026-08-11,bar,12-bar box,d2c,gym_regular,yes
O05663,C1692,2026-08-11,bar,12-bar box,marketplace,weight_loss,no
O05664,C1742,2026-08-11,bar,12-bar box,d2c,endurance,no
O05665,C1903,2026-08-11,bar,12-bar box,d2c,gym_regular,yes
O05666,C1968,2026-08-11,bar,12-bar box,d2c,weight_loss,yes
O05667,C2103,2026-08-11,bar,12-bar box,d2c,gym_regular,no
O05668,C2116,2026-08-11,bar,12-bar box,d2c,vegetarian,yes
O05669,C2223,2026-08-11,bar,12-bar box,marketplace,gym_regular,no
O05670,C2646,2026-08-11,bar,12-bar box,marketplace,gym_regular,no
O05671,C2654,2026-08-11,bar,12-bar box,d2c,beginner,no
O05672,C2749,2026-08-11,bar,12-bar box,d2c,gym_regular,no
O05673,C2784,2026-08-11,bar,12-bar box,marketplace,weight_loss,no
O05674,C2878,2026-08-11,bar,12-bar box,d2c,weight_loss,yes
O05675,C2912,2026-08-11,bar,12-bar box,d2c,weight_loss,no
O05676,C2982,2026-08-11,bar,12-bar box,d2c,gym_regular,no
O05677,C2989,2026-08-11,bar,12-bar box,marketplace,vegetarian,no
O05678,C2996,2026-08-11,bar,12-bar box,d2c,beginner,yes
O05679,C3003,2026-08-11,bar,12-bar box,d2c,beginner,yes
O05680,C3098,2026-08-11,bar,12-bar box,d2c,gym_regular,no
O05681,C3099,2026-08-11,bar,12-bar box,d2c,weight_loss,no
O05682,C3243,2026-08-11,bar,12-bar box,marketplace,gym_regular,no
O05683,C3256,2026-08-11,bar,12-bar box,d2c,gym_regular,yes
O05684,C3464,2026-08-11,bar,12-bar box,marketplace,vegetarian,no
O05685,C3564,2026-08-11,bar,12-bar box,marketplace,gym_regular,no
O05686,C3722,2026-08-11,bar,12-bar box,marketplace,gym_regular,no
O05687,C0011,2026-08-12,bar,12-bar box,d2c,beginner,yes
O05688,C0038,2026-08-12,bar,12-bar box,d2c,gym_regular,yes
O05689,C0153,2026-08-12,bar,12-bar box,d2c,vegetarian,no
O05690,C0179,2026-08-12,bar,12-bar box,marketplace,endurance,no
O05691,C0376,2026-08-12,bar,12-bar box,d2c,gym_regular,no
O05692,C0441,2026-08-12,bar,12-bar box,d2c,gym_regular,no
O05693,C0530,2026-08-12,bar,12-bar box,marketplace,beginner,no
O05694,C0570,2026-08-12,bar,12-bar box,d2c,weight_loss,yes
O05695,C0590,2026-08-12,bar,12-bar box,d2c,gym_regular,yes
O05696,C0659,2026-08-12,bar,12-bar box,marketplace,vegetarian,no
O05697,C0703,2026-08-12,bar,12-bar box,marketplace,weight_loss,no
O05698,C0721,2026-08-12,bar,12-bar box,d2c,gym_regular,no
O05699,C0722,2026-08-12,bar,12-bar box,d2c,weight_loss,no
O05700,C0729,2026-08-12,bar,12-bar box,d2c,weight_loss,yes
O05701,C0765,2026-08-12,bar,12-bar box,marketplace,gym_regular,no
O05702,C0818,2026-08-12,bar,12-bar box,d2c,endurance,yes
O05703,C0990,2026-08-12,bar,12-bar box,marketplace,weight_loss,no
O05704,C1099,2026-08-12,bar,12-bar box,d2c,beginner,yes
O05705,C1107,2026-08-12,bar,12-bar box,d2c,vegetarian,yes
O05706,C1112,2026-08-12,bar,12-bar box,d2c,weight_loss,no
O05707,C1132,2026-08-12,bar,12-bar box,d2c,endurance,yes
O05708,C1204,2026-08-12,bar,12-bar box,marketplace,weight_loss,no
O05709,C1248,2026-08-12,bar,12-bar box,marketplace,gym_regular,no
O05710,C1388,2026-08-12,bar,12-bar box,d2c,weight_loss,yes
O05711,C1414,2026-08-12,bar,12-bar box,d2c,gym_regular,no
O05712,C1455,2026-08-12,bar,12-bar box,d2c,beginner,yes
O05713,C1528,2026-08-12,bar,12-bar box,d2c,gym_regular,yes
O05714,C1561,2026-08-12,bar,12-bar box,marketplace,weight_loss,no
O05715,C1906,2026-08-12,bar,12-bar box,marketplace,gym_regular,no
O05716,C1944,2026-08-12,bar,12-bar box,marketplace,gym_regular,no
O05717,C1995,2026-08-12,bar,12-bar box,d2c,weight_loss,no
O05718,C2061,2026-08-12,bar,12-bar box,d2c,gym_regular,yes
O05719,C2217,2026-08-12,bar,12-bar box,marketplace,beginner,no
O05720,C2371,2026-08-12,bar,12-bar box,d2c,gym_regular,no
O05721,C2764,2026-08-12,bar,12-bar box,marketplace,beginner,no
O05722,C2780,2026-08-12,bar,12-bar box,d2c,vegetarian,yes
O05723,C2826,2026-08-12,bar,12-bar box,marketplace,weight_loss,no
O05724,C3435,2026-08-12,bar,12-bar box,marketplace,gym_regular,no
O05725,C3820,2026-08-12,bar,12-bar box,d2c,vegetarian,no
O05726,C3864,2026-08-12,bar,12-bar box,marketplace,gym_regular,no
O05727,C3885,2026-08-12,bar,12-bar box,marketplace,weight_loss,no
O05728,C3943,2026-08-12,bar,12-bar box,d2c,weight_loss,no
O05729,C0018,2026-08-13,bar,12-bar box,marketplace,weight_loss,no
O05730,C0381,2026-08-13,bar,12-bar box,d2c,weight_loss,no
O05731,C0497,2026-08-13,bar,12-bar box,marketplace,beginner,no
O05732,C0585,2026-08-13,bar,12-bar box,d2c,beginner,yes
O05733,C0994,2026-08-13,bar,12-bar box,marketplace,gym_regular,no
O05734,C1146,2026-08-13,bar,12-bar box,marketplace,endurance,no
O05735,C1228,2026-08-13,bar,12-bar box,marketplace,gym_regular,no
O05736,C1321,2026-08-13,bar,12-bar box,d2c,gym_regular,yes
O05737,C1517,2026-08-13,bar,12-bar box,marketplace,beginner,no
O05738,C1675,2026-08-13,bar,12-bar box,d2c,weight_loss,yes
O05739,C1701,2026-08-13,bar,12-bar box,d2c,gym_regular,no
O05740,C1729,2026-08-13,bar,12-bar box,d2c,gym_regular,no
O05741,C1797,2026-08-13,bar,12-bar box,d2c,vegetarian,no
O05742,C1817,2026-08-13,bar,12-bar box,marketplace,weight_loss,no
O05743,C1825,2026-08-13,bar,12-bar box,d2c,weight_loss,no
O05744,C1849,2026-08-13,bar,12-bar box,d2c,endurance,no
O05745,C1926,2026-08-13,bar,12-bar box,marketplace,endurance,no
O05746,C1987,2026-08-13,bar,12-bar box,d2c,vegetarian,no
O05747,C2369,2026-08-13,bar,12-bar box,marketplace,weight_loss,no
O05748,C2584,2026-08-13,bar,12-bar box,d2c,endurance,yes
O05749,C2706,2026-08-13,bar,12-bar box,d2c,endurance,no
O05750,C2734,2026-08-13,bar,12-bar box,d2c,beginner,yes
O05751,C2968,2026-08-13,bar,12-bar box,marketplace,beginner,no
O05752,C3045,2026-08-13,bar,12-bar box,marketplace,gym_regular,no
O05753,C3277,2026-08-13,bar,12-bar box,marketplace,beginner,no
O05754,C3328,2026-08-13,bar,12-bar box,marketplace,endurance,no
O05755,C3360,2026-08-13,bar,12-bar box,marketplace,gym_regular,no
O05756,C3432,2026-08-13,bar,12-bar box,d2c,gym_regular,yes
O05757,C3745,2026-08-13,bar,12-bar box,d2c,gym_regular,yes
O05758,C3796,2026-08-13,bar,12-bar box,d2c,gym_regular,yes
O05759,C3859,2026-08-13,bar,12-bar box,d2c,weight_loss,no
O05760,C3952,2026-08-13,bar,12-bar box,d2c,weight_loss,yes
O05761,C3983,2026-08-13,bar,12-bar box,marketplace,gym_regular,no
O05762,C0106,2026-08-14,bar,12-bar box,d2c,weight_loss,no
O05763,C0201,2026-08-14,bar,12-bar box,marketplace,vegetarian,no
O05764,C0304,2026-08-14,bar,12-bar box,marketplace,beginner,no
O05765,C0373,2026-08-14,bar,12-bar box,d2c,vegetarian,no
O05766,C0785,2026-08-14,bar,12-bar box,d2c,gym_regular,no
O05767,C0823,2026-08-14,bar,12-bar box,d2c,gym_regular,no
O05768,C0986,2026-08-14,bar,12-bar box,marketplace,gym_regular,no
O05769,C1185,2026-08-14,bar,12-bar box,marketplace,vegetarian,no
O05770,C1241,2026-08-14,bar,12-bar box,marketplace,endurance,no
O05771,C1242,2026-08-14,bar,12-bar box,d2c,gym_regular,yes
O05772,C1268,2026-08-14,bar,12-bar box,d2c,weight_loss,yes
O05773,C1554,2026-08-14,bar,12-bar box,d2c,gym_regular,no
O05774,C1927,2026-08-14,bar,12-bar box,d2c,weight_loss,yes
O05775,C1948,2026-08-14,bar,12-bar box,d2c,vegetarian,yes
O05776,C1996,2026-08-14,bar,12-bar box,marketplace,vegetarian,no
O05777,C2240,2026-08-14,bar,12-bar box,marketplace,vegetarian,no
O05778,C2348,2026-08-14,bar,12-bar box,d2c,vegetarian,yes
O05779,C2451,2026-08-14,bar,12-bar box,d2c,gym_regular,yes
O05780,C2461,2026-08-14,bar,12-bar box,marketplace,vegetarian,no
O05781,C2474,2026-08-14,bar,12-bar box,d2c,weight_loss,no
O05782,C2546,2026-08-14,bar,12-bar box,marketplace,weight_loss,no
O05783,C2729,2026-08-14,bar,12-bar box,d2c,gym_regular,yes
O05784,C2811,2026-08-14,bar,12-bar box,d2c,gym_regular,yes
O05785,C2932,2026-08-14,bar,12-bar box,d2c,vegetarian,yes
O05786,C3382,2026-08-14,bar,12-bar box,marketplace,endurance,no
O05787,C3495,2026-08-14,bar,12-bar box,d2c,gym_regular,no
O05788,C3677,2026-08-14,bar,12-bar box,marketplace,gym_regular,no
O05789,C3703,2026-08-14,bar,12-bar box,marketplace,endurance,no
O05790,C3706,2026-08-14,bar,12-bar box,d2c,weight_loss,yes
O05791,C3752,2026-08-14,bar,12-bar box,d2c,gym_regular,yes
O05792,C3865,2026-08-14,bar,12-bar box,marketplace,gym_regular,no
O05793,C0109,2026-08-15,bar,12-bar box,marketplace,gym_regular,no
O05794,C0159,2026-08-15,bar,12-bar box,marketplace,gym_regular,no
O05795,C0227,2026-08-15,bar,12-bar box,d2c,gym_regular,no
O05796,C0425,2026-08-15,bar,12-bar box,d2c,vegetarian,yes
O05797,C0448,2026-08-15,bar,12-bar box,d2c,weight_loss,no
O05798,C0454,2026-08-15,bar,12-bar box,d2c,endurance,no
O05799,C0681,2026-08-15,bar,12-bar box,marketplace,gym_regular,no
O05800,C0705,2026-08-15,bar,12-bar box,d2c,vegetarian,no
O05801,C0726,2026-08-15,bar,12-bar box,d2c,vegetarian,yes
O05802,C0821,2026-08-15,bar,12-bar box,d2c,gym_regular,yes
O05803,C0848,2026-08-15,bar,12-bar box,d2c,gym_regular,yes
O05804,C0903,2026-08-15,bar,12-bar box,d2c,gym_regular,no
O05805,C0992,2026-08-15,bar,12-bar box,d2c,endurance,no
O05806,C1098,2026-08-15,bar,12-bar box,marketplace,gym_regular,no
O05807,C1201,2026-08-15,bar,12-bar box,d2c,vegetarian,no
O05808,C1220,2026-08-15,bar,12-bar box,marketplace,gym_regular,no
O05809,C1271,2026-08-15,bar,12-bar box,d2c,gym_regular,yes
O05810,C1283,2026-08-15,bar,12-bar box,d2c,weight_loss,no
O05811,C1298,2026-08-15,bar,12-bar box,marketplace,gym_regular,no
O05812,C1342,2026-08-15,bar,12-bar box,d2c,endurance,yes
O05813,C1465,2026-08-15,bar,12-bar box,marketplace,weight_loss,no
O05814,C1481,2026-08-15,bar,12-bar box,marketplace,gym_regular,no
O05815,C1565,2026-08-15,bar,12-bar box,marketplace,weight_loss,no
O05816,C1663,2026-08-15,bar,12-bar box,d2c,beginner,no
O05817,C1673,2026-08-15,bar,12-bar box,d2c,gym_regular,yes
O05818,C1689,2026-08-15,bar,12-bar box,d2c,gym_regular,no
O05819,C1979,2026-08-15,bar,12-bar box,d2c,beginner,no
O05820,C2099,2026-08-15,bar,12-bar box,marketplace,weight_loss,no
O05821,C2286,2026-08-15,bar,12-bar box,d2c,vegetarian,yes
O05822,C2291,2026-08-15,bar,12-bar box,marketplace,beginner,no
O05823,C2346,2026-08-15,bar,12-bar box,marketplace,gym_regular,no
O05824,C2349,2026-08-15,bar,12-bar box,d2c,weight_loss,no
O05825,C2358,2026-08-15,bar,12-bar box,d2c,beginner,yes
O05826,C2367,2026-08-15,bar,12-bar box,d2c,weight_loss,no
O05827,C2560,2026-08-15,bar,12-bar box,marketplace,gym_regular,no
O05828,C2603,2026-08-15,bar,12-bar box,d2c,beginner,no
O05829,C2610,2026-08-15,bar,12-bar box,marketplace,gym_regular,no
O05830,C2685,2026-08-15,bar,12-bar box,marketplace,gym_regular,no
O05831,C2830,2026-08-15,bar,12-bar box,marketplace,beginner,no
O05832,C2922,2026-08-15,bar,12-bar box,marketplace,beginner,no
O05833,C2942,2026-08-15,bar,12-bar box,marketplace,gym_regular,no
O05834,C3018,2026-08-15,bar,12-bar box,marketplace,beginner,no
O05835,C3158,2026-08-15,bar,12-bar box,d2c,beginner,no
O05836,C3212,2026-08-15,bar,12-bar box,marketplace,vegetarian,no
O05837,C3384,2026-08-15,bar,12-bar box,marketplace,gym_regular,no
O05838,C3566,2026-08-15,bar,12-bar box,d2c,weight_loss,no
O05839,C3573,2026-08-15,bar,12-bar box,marketplace,endurance,no
O05840,C3582,2026-08-15,bar,12-bar box,d2c,gym_regular,no
O05841,C3589,2026-08-15,bar,12-bar box,d2c,weight_loss,yes
O05842,C3789,2026-08-15,bar,12-bar box,d2c,beginner,no
O05843,C3917,2026-08-15,bar,12-bar box,marketplace,vegetarian,no
O05844,C3991,2026-08-15,bar,12-bar box,marketplace,gym_regular,no
O05845,C0019,2026-08-16,bar,12-bar box,d2c,vegetarian,no
O05846,C0069,2026-08-16,bar,12-bar box,d2c,gym_regular,no
O05847,C0215,2026-08-16,bar,12-bar box,d2c,gym_regular,no
O05848,C0236,2026-08-16,bar,12-bar box,marketplace,beginner,no
O05849,C0325,2026-08-16,bar,12-bar box,d2c,beginner,yes
O05850,C0361,2026-08-16,bar,12-bar box,marketplace,gym_regular,no
O05851,C0685,2026-08-16,bar,12-bar box,marketplace,weight_loss,no
O05852,C0743,2026-08-16,bar,12-bar box,d2c,weight_loss,yes
O05853,C0777,2026-08-16,bar,12-bar box,d2c,gym_regular,no
O05854,C0879,2026-08-16,bar,12-bar box,d2c,beginner,no
O05855,C1065,2026-08-16,bar,12-bar box,marketplace,gym_regular,no
O05856,C1142,2026-08-16,bar,12-bar box,marketplace,endurance,no
O05857,C1189,2026-08-16,bar,12-bar box,d2c,gym_regular,yes
O05858,C1304,2026-08-16,bar,12-bar box,d2c,gym_regular,no
O05859,C1378,2026-08-16,bar,12-bar box,d2c,beginner,yes
O05860,C1559,2026-08-16,bar,12-bar box,marketplace,weight_loss,no
O05861,C1768,2026-08-16,bar,12-bar box,marketplace,endurance,no
O05862,C1861,2026-08-16,bar,12-bar box,d2c,vegetarian,no
O05863,C2087,2026-08-16,bar,12-bar box,d2c,vegetarian,no
O05864,C2127,2026-08-16,bar,12-bar box,d2c,beginner,yes
O05865,C2312,2026-08-16,bar,12-bar box,marketplace,weight_loss,no
O05866,C2350,2026-08-16,bar,12-bar box,d2c,gym_regular,no
O05867,C2411,2026-08-16,bar,12-bar box,marketplace,beginner,no
O05868,C2551,2026-08-16,bar,12-bar box,d2c,vegetarian,yes
O05869,C2806,2026-08-16,bar,12-bar box,marketplace,gym_regular,no
O05870,C2824,2026-08-16,bar,12-bar box,d2c,endurance,no
O05871,C2881,2026-08-16,bar,12-bar box,marketplace,weight_loss,no
O05872,C3053,2026-08-16,bar,12-bar box,marketplace,beginner,no
O05873,C3136,2026-08-16,bar,12-bar box,d2c,weight_loss,no
O05874,C3297,2026-08-16,bar,12-bar box,d2c,gym_regular,no
O05875,C3543,2026-08-16,bar,12-bar box,d2c,gym_regular,yes
O05876,C3575,2026-08-16,bar,12-bar box,marketplace,vegetarian,no
O05877,C3698,2026-08-16,bar,12-bar box,d2c,weight_loss,no
O05878,C3756,2026-08-16,bar,12-bar box,marketplace,beginner,no
O05879,C3803,2026-08-16,bar,12-bar box,d2c,gym_regular,yes
O05880,C3964,2026-08-16,bar,12-bar box,marketplace,weight_loss,no
O05881,C3978,2026-08-16,bar,12-bar box,d2c,gym_regular,no
O05882,C0017,2026-08-17,bar,12-bar box,marketplace,weight_loss,no
O05883,C0080,2026-08-17,bar,12-bar box,d2c,weight_loss,no
O05884,C0208,2026-08-17,bar,12-bar box,d2c,weight_loss,yes
O05885,C0210,2026-08-17,bar,12-bar box,d2c,endurance,no
O05886,C0238,2026-08-17,bar,12-bar box,marketplace,beginner,no
O05887,C0243,2026-08-17,bar,12-bar box,marketplace,weight_loss,no
O05888,C0252,2026-08-17,bar,12-bar box,d2c,gym_regular,no
O05889,C0419,2026-08-17,bar,12-bar box,marketplace,beginner,no
O05890,C0468,2026-08-17,bar,12-bar box,d2c,weight_loss,yes
O05891,C0480,2026-08-17,bar,12-bar box,d2c,gym_regular,no
O05892,C0679,2026-08-17,bar,12-bar box,marketplace,weight_loss,no
O05893,C0841,2026-08-17,bar,12-bar box,d2c,weight_loss,yes
O05894,C0913,2026-08-17,bar,12-bar box,d2c,weight_loss,yes
O05895,C0987,2026-08-17,bar,12-bar box,d2c,gym_regular,no
O05896,C1010,2026-08-17,bar,12-bar box,marketplace,endurance,no
O05897,C1032,2026-08-17,bar,12-bar box,marketplace,beginner,no
O05898,C1087,2026-08-17,bar,12-bar box,d2c,weight_loss,yes
O05899,C1166,2026-08-17,bar,12-bar box,marketplace,vegetarian,no
O05900,C1167,2026-08-17,bar,12-bar box,d2c,gym_regular,no
O05901,C1197,2026-08-17,bar,12-bar box,marketplace,gym_regular,no
O05902,C1218,2026-08-17,bar,12-bar box,d2c,endurance,no
O05903,C1339,2026-08-17,bar,12-bar box,d2c,gym_regular,no
O05904,C1404,2026-08-17,bar,12-bar box,marketplace,endurance,no
O05905,C1746,2026-08-17,bar,12-bar box,d2c,beginner,yes
O05906,C1753,2026-08-17,bar,12-bar box,marketplace,endurance,no
O05907,C1994,2026-08-17,bar,12-bar box,marketplace,endurance,no
O05908,C2027,2026-08-17,bar,12-bar box,marketplace,gym_regular,no
O05909,C2123,2026-08-17,bar,12-bar box,marketplace,beginner,no
O05910,C2252,2026-08-17,bar,12-bar box,d2c,endurance,no
O05911,C2256,2026-08-17,bar,12-bar box,d2c,gym_regular,no
O05912,C2324,2026-08-17,bar,12-bar box,d2c,gym_regular,no
O05913,C2503,2026-08-17,bar,12-bar box,d2c,gym_regular,no
O05914,C2552,2026-08-17,bar,12-bar box,d2c,gym_regular,yes
O05915,C2593,2026-08-17,bar,12-bar box,d2c,weight_loss,yes
O05916,C2902,2026-08-17,bar,12-bar box,marketplace,weight_loss,no
O05917,C2905,2026-08-17,bar,12-bar box,d2c,gym_regular,yes
O05918,C2986,2026-08-17,bar,12-bar box,marketplace,endurance,no
O05919,C3041,2026-08-17,bar,12-bar box,marketplace,gym_regular,no
O05920,C3100,2026-08-17,bar,12-bar box,d2c,gym_regular,no
O05921,C3115,2026-08-17,bar,12-bar box,d2c,weight_loss,yes
O05922,C3118,2026-08-17,bar,12-bar box,marketplace,endurance,no
O05923,C3152,2026-08-17,bar,12-bar box,d2c,vegetarian,no
O05924,C3272,2026-08-17,bar,12-bar box,marketplace,beginner,no
O05925,C3502,2026-08-17,bar,12-bar box,d2c,beginner,no
O05926,C3527,2026-08-17,bar,12-bar box,d2c,gym_regular,no
O05927,C3559,2026-08-17,bar,12-bar box,d2c,gym_regular,no
O05928,C3790,2026-08-17,bar,12-bar box,marketplace,weight_loss,no
O05929,C3963,2026-08-17,bar,12-bar box,marketplace,weight_loss,no
O05930,C0002,2026-08-18,bar,12-bar box,d2c,vegetarian,no
O05931,C0188,2026-08-18,bar,12-bar box,d2c,weight_loss,no
O05932,C0307,2026-08-18,bar,12-bar box,marketplace,vegetarian,no
O05933,C0339,2026-08-18,bar,12-bar box,marketplace,endurance,no
O05934,C0473,2026-08-18,bar,12-bar box,d2c,beginner,yes
O05935,C0482,2026-08-18,bar,12-bar box,d2c,gym_regular,yes
O05936,C0571,2026-08-18,bar,12-bar box,d2c,beginner,yes
O05937,C0644,2026-08-18,bar,12-bar box,marketplace,beginner,no
O05938,C0712,2026-08-18,bar,12-bar box,marketplace,beginner,no
O05939,C1045,2026-08-18,bar,12-bar box,marketplace,endurance,no
O05940,C1164,2026-08-18,bar,12-bar box,d2c,weight_loss,no
O05941,C1188,2026-08-18,bar,12-bar box,d2c,gym_regular,yes
O05942,C1312,2026-08-18,bar,12-bar box,marketplace,vegetarian,no
O05943,C1504,2026-08-18,bar,12-bar box,d2c,weight_loss,no
O05944,C1639,2026-08-18,bar,12-bar box,d2c,gym_regular,yes
O05945,C1739,2026-08-18,bar,12-bar box,d2c,vegetarian,no
O05946,C1802,2026-08-18,bar,12-bar box,marketplace,weight_loss,no
O05947,C1873,2026-08-18,bar,12-bar box,marketplace,beginner,no
O05948,C1882,2026-08-18,bar,12-bar box,d2c,endurance,yes
O05949,C1941,2026-08-18,bar,12-bar box,marketplace,beginner,no
O05950,C2090,2026-08-18,bar,12-bar box,d2c,gym_regular,yes
O05951,C2097,2026-08-18,bar,12-bar box,d2c,vegetarian,no
O05952,C2168,2026-08-18,bar,12-bar box,d2c,gym_regular,no
O05953,C2398,2026-08-18,bar,12-bar box,d2c,weight_loss,no
O05954,C2426,2026-08-18,bar,12-bar box,marketplace,beginner,no
O05955,C2456,2026-08-18,bar,12-bar box,d2c,gym_regular,no
O05956,C2539,2026-08-18,bar,12-bar box,d2c,vegetarian,no
O05957,C2574,2026-08-18,bar,12-bar box,marketplace,weight_loss,no
O05958,C2587,2026-08-18,bar,12-bar box,d2c,vegetarian,yes
O05959,C2642,2026-08-18,bar,12-bar box,d2c,gym_regular,yes
O05960,C2674,2026-08-18,bar,12-bar box,d2c,weight_loss,yes
O05961,C2745,2026-08-18,bar,12-bar box,marketplace,endurance,no
O05962,C3255,2026-08-18,bar,12-bar box,marketplace,endurance,no
O05963,C3303,2026-08-18,bar,12-bar box,marketplace,gym_regular,no
O05964,C3373,2026-08-18,bar,12-bar box,marketplace,endurance,no
O05965,C3419,2026-08-18,bar,12-bar box,marketplace,gym_regular,no
O05966,C3456,2026-08-18,bar,12-bar box,marketplace,gym_regular,no
O05967,C3510,2026-08-18,bar,12-bar box,marketplace,gym_regular,no
O05968,C3512,2026-08-18,bar,12-bar box,d2c,gym_regular,no
O05969,C3586,2026-08-18,bar,12-bar box,d2c,gym_regular,yes
O05970,C3715,2026-08-18,bar,12-bar box,marketplace,weight_loss,no
O05971,C3744,2026-08-18,bar,12-bar box,marketplace,gym_regular,no
O05972,C3751,2026-08-18,bar,12-bar box,d2c,weight_loss,no
O05973,C3753,2026-08-18,bar,12-bar box,d2c,gym_regular,no
O05974,C3757,2026-08-18,bar,12-bar box,d2c,gym_regular,no
O05975,C0100,2026-08-19,bar,12-bar box,d2c,gym_regular,no
O05976,C0107,2026-08-19,bar,12-bar box,marketplace,endurance,no
O05977,C0160,2026-08-19,bar,12-bar box,d2c,gym_regular,no
O05978,C0205,2026-08-19,bar,12-bar box,d2c,weight_loss,no
O05979,C0278,2026-08-19,bar,12-bar box,d2c,vegetarian,yes
O05980,C0280,2026-08-19,bar,12-bar box,marketplace,gym_regular,no
O05981,C0387,2026-08-19,bar,12-bar box,marketplace,vegetarian,no
O05982,C0395,2026-08-19,bar,12-bar box,d2c,endurance,no
O05983,C0400,2026-08-19,bar,12-bar box,d2c,weight_loss,no
O05984,C0424,2026-08-19,bar,12-bar box,d2c,gym_regular,yes
O05985,C0494,2026-08-19,bar,12-bar box,d2c,endurance,no
O05986,C0577,2026-08-19,bar,12-bar box,d2c,vegetarian,no
O05987,C0589,2026-08-19,bar,12-bar box,marketplace,gym_regular,no
O05988,C0634,2026-08-19,bar,12-bar box,marketplace,beginner,no
O05989,C0696,2026-08-19,bar,12-bar box,marketplace,weight_loss,no
O05990,C0861,2026-08-19,bar,12-bar box,d2c,vegetarian,no
O05991,C0901,2026-08-19,bar,12-bar box,d2c,weight_loss,yes
O05992,C1052,2026-08-19,bar,12-bar box,d2c,gym_regular,no
O05993,C1074,2026-08-19,bar,12-bar box,marketplace,beginner,no
O05994,C1110,2026-08-19,bar,12-bar box,d2c,gym_regular,no
O05995,C1149,2026-08-19,bar,12-bar box,d2c,gym_regular,yes
O05996,C1225,2026-08-19,bar,12-bar box,d2c,gym_regular,no
O05997,C1264,2026-08-19,bar,12-bar box,marketplace,gym_regular,no
